,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,uri,duration_ms
19921,0.423,0.456,-8.45,0.0579,0.381,0.12,0.148,112.984,spotify:track:6ACiYjq5Q7e6BlhZEHz7cd,223947
19922,0.69,0.7290000000000001,-5.819,0.221,1.7e-05,0.152,0.357,182.752,spotify:track:0ySCYRXVugL9xDBecGc0jr,202107
19923,0.706,0.775,-6.819,0.335,0.152,0.416,0.847,127.929,spotify:track:7bUcBztfGqO7cSI2gMZeCI,180893
19924,0.8240000000000001,0.396,-9.663,0.332,0.0323,0.108,0.252,118.053,spotify:track:2b4SSorCTQ2VzmllaeWuuT,227707
19925,0.487,0.416,-12.128,0.492,0.693,0.348,0.439,155.52200000000002,spotify:track:2kEGPuajSCA9xz1hE5CBvk,122109
19926,0.642,0.782,-3.395,0.0477,0.381,0.108,0.396,162.005,spotify:track:6nO3tr47nr2P7f3hXb8JIo,195053
19927,0.8220000000000001,0.861,-8.846,0.0832,0.25,0.1639999999999999,0.5479999999999999,123.964,spotify:track:7EHAXZenBzmGCpccWCyg8z,227373
19928,0.76,0.715,-7.127999999999999,0.0428,0.0543,0.119,0.0479,142.035,spotify:track:3HXSQWIyz7CUEI96kUurwn,132813
19929,0.5670000000000001,0.723,-5.33,0.29,0.0121,0.264,0.272,128.463,spotify:track:7oopoWQa0jicMSf9SFtxMK,175907
19930,0.715,0.57,-7.682,0.172,0.222,0.3429999999999999,0.371,107.766,spotify:track:6xXYFVsFDGSLNzeE9zGCiL,232293
19931,0.66,0.784,-7.696000000000001,0.285,0.0806,0.113,0.642,157.991,spotify:track:6b4A1mLzePAHGn3XCicLAe,236107
19932,0.7070000000000001,0.617,-8.446,0.21,0.0222,0.345,0.534,160.003,spotify:track:2NjeQLvFsfeKdZoA7dbfL1,186627
19933,0.626,0.659,-8.324,0.129,0.0182,0.348,0.1119999999999999,154.01,spotify:track:5vm7y9SmcH0S1NOQanb8rQ,161627
19934,0.762,0.518,-7.282,0.111,0.235,0.113,0.546,144.96200000000002,spotify:track:259M6SeIw5xXpOCEwZcSmI,215189
19935,0.785,0.62,-6.667000000000001,0.254,0.0138,0.15,0.478,156.954,spotify:track:59J5nzL1KniFHnU120dQzt,235535
19936,0.902,0.497,-9.236,0.266,0.0192,0.109,0.4629999999999999,120.016,spotify:track:3au0pvHqcTtszysswan6AO,162750
19937,0.7559999999999999,0.49,-12.265,0.11,0.25,0.105,0.606,165.05,spotify:track:2TElexeJMX3OyXil4DWbVs,186867
19938,0.77,0.4029999999999999,-12.050999999999998,0.0844,0.1169999999999999,0.319,0.4479999999999999,165.252,spotify:track:2RXjRQ4RadpQTecRfRHa13,301867
19939,0.61,0.8190000000000001,-4.626,0.217,0.2769999999999999,0.62,0.4539999999999999,188.562,spotify:track:20DtgRNgTH7SdwPL1tjEr1,140759
19940,0.639,0.295,-11.237,0.544,0.5539999999999999,0.3,0.634,173.894,spotify:track:6efkcs2aUBMFKxl0cl2JWQ,169320
19941,0.636,0.5660000000000001,-7.16,0.106,0.365,0.0917,0.425,151.894,spotify:track:6LxSe8YmdPxy095Ux6znaQ,235987
19942,0.62,0.451,-7.622999999999999,0.17,0.128,0.373,0.294,156.906,spotify:track:5XwDaNtMJZRpEEYdA7Qpl9,122285
19943,0.368,0.838,-6.465,0.0487,0.00329,0.115,0.477,144.38,spotify:track:6rqj2zeKhLy3exkuFi6mSz,230067
19944,0.6990000000000001,0.601,-6.48,0.0304,0.0972,0.562,0.434,196.08,spotify:track:6olUplztLFFfU7fMYmFXOP,252013
19945,0.499,0.7120000000000001,-7.563,0.119,0.121,0.0993,0.231,165.046,spotify:track:2IDMCaW8K2nrFOoR5UANUo,262474
19946,0.767,0.5379999999999999,-6.044,0.052,0.68,0.192,0.3429999999999999,162.062,spotify:track:4mHgYpuGHu99Mw69E83CP2,121680
19947,0.561,0.8320000000000001,-7.661,0.0717,0.2319999999999999,0.107,0.6659999999999999,187.982,spotify:track:6IpvkngH89cA3hhPC84Leg,176874
19948,0.706,0.637,-7.284,0.37,0.0598,0.1639999999999999,0.528,171.638,spotify:track:5HnxL39pSgVVQMLP7WnSfv,146923
19949,0.715,0.529,-9.019,0.0507,0.259,0.128,0.467,148.037,spotify:track:1pF74yw15wXk12A1NPVWHD,283321
19950,0.579,0.5870000000000001,-8.383,0.355,0.103,0.1119999999999999,0.705,171.46400000000003,spotify:track:3GOZyiebYv432EnVy9XwzE,120551
19951,0.648,0.53,-9.474,0.0734,0.0606,0.0972,0.138,202.902,spotify:track:2WfY2W1dGfBa6oAFQyGrI5,171136
19952,0.6970000000000001,0.552,-6.666,0.188,0.141,0.11,0.382,179.91400000000002,spotify:track:4AKob6UC87vcDKj6ScSbR3,281138
19953,0.593,0.37,-11.674,0.397,0.8320000000000001,0.108,0.312,135.391,spotify:track:2MF4HtZHBoUliOi9nOAbS0,262360
19954,0.8140000000000001,0.635,-6.609,0.0809,0.0935,0.0892,0.784,175.162,spotify:track:6u8hSdYZxbK5EczDPRIXXf,200774
19955,0.831,0.47,-7.48,0.425,0.0371,0.144,0.3389999999999999,150.94799999999998,spotify:track:07pJdL0L9XDGW0HBj0rIS2,242307
19956,0.7240000000000001,0.45,-5.763,0.0497,0.0315,0.111,0.4639999999999999,140.97799999999998,spotify:track:3K6U7TamNyVSWcFH8pCQHX,180560
19957,0.5489999999999999,0.497,-8.645,0.22,0.00436,0.0698,0.113,131.838,spotify:track:3nF5bxOE63ZU6JiU4IJQB8,84558
19958,0.677,0.655,-5.541,0.0433,0.0027,0.162,0.146,200.238,spotify:track:3PcrNUFsSYnkJJNE6roBKl,196827
19959,0.81,0.551,-8.647,0.11,0.0848,0.111,0.765,118.018,spotify:track:3FpRoDRfpSJzv2oNuJ2zGj,192285
19960,0.8190000000000001,0.261,-14.406,0.181,0.708,0.108,0.487,184.696,spotify:track:4MdEYuoGhG2RTG3erOiu2H,257827
19961,0.732,0.772,-6.142,0.267,0.1939999999999999,0.242,0.493,123.009,spotify:track:5VnpYqIzm02X9gOhVElQo3,230920
19962,0.705,0.816,-7.046,0.32,0.0805,0.476,0.929,188.422,spotify:track:6rDaCGqcQB1urhpCrrD599,138872
19963,0.76,0.48,-8.535,0.226,0.585,0.7170000000000001,0.877,180.02,spotify:track:4LGg2NY9eHp0jF3L1WbCNl,139613
19964,0.429,0.534,-9.902,0.4539999999999999,0.7140000000000001,0.0854,0.49,183.444,spotify:track:2ARau1j5KbeUChk8mGjC8B,124557
19965,0.524,0.2739999999999999,-13.931,0.295,0.502,0.0924,0.342,167.998,spotify:track:6VnADht5DZuwR3aYX4Ufz2,230000
19966,0.622,0.375,-8.115,0.208,0.469,0.185,0.357,132.887,spotify:track:45WkcBtgPS8xulUwEg63X1,214707
19967,0.743,0.732,-4.511,0.104,0.0509,0.2269999999999999,0.3389999999999999,123.994,spotify:track:7hf89cT5FEmLV5E9fjrjG7,203373
19968,0.607,0.713,-6.206,0.243,0.166,0.769,0.482,134.994,spotify:track:0ToC28lLiwEKyQdN4FXypS,245333
19969,0.867,0.639,-5.778,0.0888,0.375,0.225,0.736,199.954,spotify:track:2mssuAa5xshIx2c06p1c2F,213907
19970,0.782,0.531,-6.636,0.168,0.145,0.238,0.247,148.046,spotify:track:0aWMostcnfyjuCEcO7sTz5,129733
19971,0.7140000000000001,0.623,-2.043,0.243,0.7070000000000001,0.0827,0.0766,148.07299999999998,spotify:track:6tGdE2dFyuvSNIPvDUVb9h,207568
19972,0.862,0.6729999999999999,-4.572,0.371,0.272,0.0975,0.562,138.054,spotify:track:3QfBmTlOUH3qQQQOKWKwhV,216082
19973,0.434,0.6629999999999999,-6.968999999999999,0.392,0.128,0.3379999999999999,0.391,170.854,spotify:track:0ba17BZ7MUzbALFWTRfqgQ,148475
19974,0.515,0.479,-7.457999999999999,0.0261,0.544,0.191,0.284,177.928,spotify:track:0UyljEbX9dqI1K0sqdv6B6,209274
19975,0.618,0.217,-15.372,0.0515,0.836,0.5379999999999999,0.0872,116.014,spotify:track:4apZVURUvTrT9S51LBuXON,202103
19976,0.645,0.821,-4.03,0.153,0.016,0.156,0.6609999999999999,171.97400000000002,spotify:track:37xmYCdS1pNz8TRFoaKvrR,208960
19977,0.7040000000000001,0.642,-10.11,0.39,0.00704,0.161,0.72,184.18,spotify:track:5wLbH0gCmtaczMZbFfafXY,209973
19978,0.485,0.604,-4.591,0.345,0.141,0.0668,0.45,170.33700000000002,spotify:track:52NmkyHsGsHGb1UX8fTkMg,234853
19979,0.7509999999999999,0.752,-7.638999999999999,0.0752,0.8270000000000001,0.094,0.7879999999999999,120.191,spotify:track:0LHSa409Iwg9VLIERuJoei,253440
19980,0.6809999999999999,0.8170000000000001,-6.428999999999999,0.107,0.69,0.198,0.482,163.96599999999998,spotify:track:3NrZhjTpbvfA9ZgB7zLKfg,444956
19981,0.625,0.7859999999999999,-7.724,0.213,0.372,0.104,0.4579999999999999,176.46599999999998,spotify:track:7qSeKI2DOKQCxcnqZE8HQp,214500
19982,0.716,0.621,-6.626,0.22,0.051,0.307,0.644,142.08700000000002,spotify:track:7GxBuIJugWanLsYj0mDrFX,199013
19983,0.66,0.738,-6.728,0.0786,0.0515,0.211,0.515,122.525,spotify:track:7oYvZtOelvW0mDrcUZ3m67,211507
19984,0.5660000000000001,0.898,-4.999,0.298,0.255,0.1889999999999999,0.382,161.166,spotify:track:60srrpZaXm72T4i3ZAoT5w,209387
19985,0.74,0.787,-6.343,0.0493,0.0794,0.122,0.178,109.966,spotify:track:6cgFCTrw2kWwZm7SF7r6Po,195227
19986,0.68,0.657,-4.85,0.188,0.187,0.324,0.23,162.0,spotify:track:5DL2L5OuyZg1v2OWRAitFD,144280
19987,0.593,0.6729999999999999,-6.324,0.1169999999999999,0.373,0.281,0.88,150.526,spotify:track:0F58GE2TtHBim5o4ZTQUwK,156547
19988,0.643,0.532,-9.712,0.374,0.732,0.111,0.299,147.804,spotify:track:7LBdv0ek7Tj2s0bgxmlrC6,184250
19989,0.7090000000000001,0.647,-8.509,0.2689999999999999,0.152,0.526,0.527,159.62,spotify:track:06JYno5nqk64Jeg8q2qZKy,208721
19990,0.639,0.815,-4.962,0.252,0.2319999999999999,0.299,0.4,159.903,spotify:track:5kkxyqYSQrnHpfsmkjKi81,243280
19991,0.867,0.555,-7.747000000000001,0.316,0.0708,0.122,0.452,155.998,spotify:track:31FTWirZ62b3JEzNQizLQi,136702
19992,0.755,0.535,-5.088,0.0476,0.00292,0.104,0.38,123.961,spotify:track:4Sv7Fo4bSpK0tM1WBspz4J,263013
19993,0.5379999999999999,0.612,-6.02,0.424,0.308,0.213,0.684,168.197,spotify:track:1jzIJcHCXneHw7ojC6LXiF,182493
19994,0.618,0.71,-6.066,0.331,0.407,0.183,0.233,112.014,spotify:track:5BQrp63SHCVf4bzCzJePne,249450
19995,0.902,0.8190000000000001,-3.321,0.316,0.0409999999999999,0.106,0.745,178.0,spotify:track:0CBQ0m3mufWH75LTYB3s6h,186872
19996,0.58,0.5770000000000001,-5.997000000000001,0.2,0.125,0.086,0.153,198.566,spotify:track:5cGpjfgAvidLy6znwkCxkP,193243
19997,0.3879999999999999,0.503,-5.627999999999999,0.0316,0.3389999999999999,0.111,0.53,147.93,spotify:track:1Bn8jBSmtSQdvAFXU3ok1w,286707
19998,0.7709999999999999,0.579,-8.318,0.226,0.638,0.141,0.196,115.051,spotify:track:6vb8J3BY7cDSkfkReeEGFc,169050
19999,0.738,0.691,-6.602,0.292,0.11,0.178,0.3279999999999999,129.062,spotify:track:2t6EP9x94ShvfN8Ms4qFal,159147
20000,0.787,0.613,-6.511,0.0967,0.486,0.115,0.0744,122.033,spotify:track:4S2BvJd89XgbDj9jWM1mOW,166331
20001,0.715,0.617,-5.558,0.242,0.1,0.186,0.289,176.108,spotify:track:2uMTscYuCT3BZ0OCzH3MwN,130929
20002,0.578,0.705,-5.917999999999999,0.284,0.552,0.0822,0.3329999999999999,136.047,spotify:track:6r2xFhwkWj9XBVMOWXyxJo,204410
20003,0.476,0.7809999999999999,-4.71,0.103,0.0237,0.114,0.175,186.948,spotify:track:0VSXnJqQkwuH2ei1nOQ1nu,123661
20004,0.7509999999999999,0.684,-4.325,0.303,0.433,0.18,0.8640000000000001,179.968,spotify:track:6N3QufyJeOAGIG4qN5A7LR,207722
20005,0.843,0.5589999999999999,-7.876,0.0592,0.5770000000000001,0.105,0.42,133.02,spotify:track:1rpQJ5vH0wjL8EtSA7ZITQ,176000
20006,0.674,0.479,-12.938,0.0513,0.55,0.147,0.272,126.982,spotify:track:3UWRAbJtrBo0fxOnq7SjY2,204150
20007,0.785,0.431,-8.756,0.0364,0.123,0.0887,0.236,127.085,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,159382
20008,0.642,0.63,-7.371,0.0362,0.0737,0.1969999999999999,0.205,160.024,spotify:track:3EpHSpT2YH5maBzBJqtkcB,186000
20009,0.752,0.584,-10.634,0.275,0.364,0.1969999999999999,0.264,189.836,spotify:track:0KTvHwi5cDdZh86cpZztfu,197600
20010,0.6559999999999999,0.542,-7.358,0.3229999999999999,0.0484,0.106,0.551,166.11,spotify:track:2NRGaA1GyCmTYfm2GRPkUe,142320
20011,0.265,0.8270000000000001,-4.6610000000000005,0.104,0.0434,0.1169999999999999,0.131,164.06400000000002,spotify:track:3F42FHouOY59SnSsyD2TAX,224053
20012,0.517,0.476,-7.454,0.0639,0.883,0.123,0.123,130.77100000000002,spotify:track:4CYnfGrtlzLkgcy1RmcrY3,194725
20013,0.59,0.672,-11.792,0.412,0.125,0.147,0.688,206.247,spotify:track:0PV1TFUMTBrDETzW6KQulB,286440
20014,0.616,0.204,-11.421,0.0331,0.919,0.106,0.419,159.65200000000002,spotify:track:5Bsyin9f7eK4aLH59jGwGy,191000
20015,0.867,0.679,-12.028,0.207,0.0336,0.0742,0.68,202.586,spotify:track:4k9EkhkFZY8Bk41Qi0Ob7P,243200
20016,0.7559999999999999,0.397,-10.701,0.0522,0.57,0.0542,0.507,203.97,spotify:track:63xdwScd1Ai1GigAwQxE8y,199396
20017,0.754,0.792,-8.21,0.156,0.0343,0.312,0.843,188.284,spotify:track:1i7tKveM6Wo3dG31c5OwAL,296267
20018,0.6829999999999999,0.902,-7.388999999999999,0.291,0.2189999999999999,0.226,0.7240000000000001,180.894,spotify:track:6SI4JD7iyQ0rrudhCNtMv0,253227
20019,0.529,0.7170000000000001,-6.882999999999999,0.331,0.255,0.102,0.5720000000000001,179.65200000000002,spotify:track:60NwuLLD9fpWZcDIfjv1NS,196089
20020,0.402,0.64,-13.35,0.111,0.785,0.2289999999999999,0.88,161.217,spotify:track:0j9KRkOwkh54cdhpgK8T6M,64261
20021,0.7,0.353,-13.816,0.381,0.109,0.156,0.735,145.065,spotify:track:4no77oQtOYEeAeLrTmaY9r,149702
20022,0.556,0.64,-7.504,0.445,0.552,0.215,0.703,176.798,spotify:track:5BYCMWNQqz4nqErN1ReRGL,118361
20023,0.647,0.7509999999999999,-10.782,0.368,0.0138,0.068,0.718,173.783,spotify:track:05WdvsIv2e0Zf2cZHhESrS,326160
20024,0.716,0.58,-12.747,0.239,0.0694,0.906,0.7070000000000001,198.154,spotify:track:1VzhfMEGIIkn5hFITMJzW1,279640
20025,0.69,0.672,-9.38,0.382,0.0395,0.802,0.736,192.664,spotify:track:2eNSieyqDoZMa3yOSagR4q,248800
20026,0.562,0.752,-5.034,0.299,0.757,0.213,0.7809999999999999,159.224,spotify:track:0mQiC0S5at8tzO1wv2HEMB,161447
20027,0.5329999999999999,0.638,-9.411,0.0636,0.0385,0.0758,0.324,135.056,spotify:track:04cB1RXKfacmrsunSXTepQ,207587
20028,0.3989999999999999,0.591,-8.792,0.052,0.44,0.446,0.175,159.784,spotify:track:1FBi1YWCAxlRmfuUbMINqO,192760
20029,0.497,0.77,-4.298,0.0757,0.0472,0.102,0.47,167.892,spotify:track:0H1Had94fszD13qsFsP1U5,213640
20030,0.637,0.856,-5.649,0.0337,0.0366,0.0809,0.285,160.06799999999998,spotify:track:4kQazx3VMaDKUG1IIaC94i,167107
20031,0.546,0.835,-6.399,0.0501,0.0123,0.103,0.423,133.986,spotify:track:3GGkqI7lQTP1D6CtymwnHZ,182893
20032,0.812,0.534,-6.6,0.121,0.0883,0.141,0.223,196.034,spotify:track:5iAyI5SlSs1hyWOQeBXvab,138449
20033,0.825,0.5720000000000001,-6.067,0.0864,0.0079,0.113,0.568,141.991,spotify:track:75lcPkAkUsKWHGBlGM476R,175954
20034,0.503,0.755,-4.811,0.265,0.0307,0.266,0.807,158.844,spotify:track:7lhkOb0VNnTlshwifCEoSr,136440
20035,0.8740000000000001,0.58,-6.164,0.215,0.0021,0.11,0.434,171.0,spotify:track:7hmAf3bxD3xRGj9pShrLlT,213358
20036,0.6709999999999999,0.441,-11.026,0.0648,0.314,0.135,0.109,119.985,spotify:track:4UyWxPQAlAOsvooTKlt0mD,200072
20037,0.8140000000000001,0.6629999999999999,-7.446000000000001,0.355,0.296,0.16,0.52,186.028,spotify:track:1kHPOtD1fo3kWOgcs0oisd,211840
20038,0.537,0.753,-9.441,0.35,0.3279999999999999,0.368,0.693,180.584,spotify:track:6WnYONkaYOchkMXUz0Eu0W,115827
20039,0.644,0.835,-6.768,0.289,0.484,0.175,0.695,171.66299999999998,spotify:track:4quXxJKfxEbFA4NiKDiZny,181987
20040,0.547,0.596,-7.744,0.192,0.342,0.148,0.368,159.985,spotify:track:0gf2y5doKjsYaZJJZif4vz,208493
20041,0.7070000000000001,0.746,-5.448,0.172,0.141,0.145,0.381,164.954,spotify:track:7ynAgAdnTA6gIpCHwQTjRK,179333
20042,0.759,0.733,-7.015,0.165,0.201,0.13,0.411,144.96,spotify:track:3wFnBRnYgpdoBQyXl3NxoH,136760
20043,0.831,0.8140000000000001,-7.364,0.42,0.0598,0.0556,0.389,156.985,spotify:track:2Vc6NJ9PW9gD9q343XFRKx,124539
20044,0.54,0.476,-8.658,0.111,0.13,0.135,0.1159999999999999,191.259,spotify:track:6bXOlIfGIWh7Tyn4oyvLQW,243440
20045,0.547,0.759,-7.039,0.413,0.354,0.6759999999999999,0.575,183.7,spotify:track:4XDpeWqPADoWRKcUY3dC84,225347
20046,0.8340000000000001,0.73,-3.714,0.222,0.00513,0.124,0.446,155.00799999999998,spotify:track:2xLMifQCjDGFmkHkpNLD9h,312820
20047,0.782,0.613,-11.451,0.0864,0.0985,0.084,0.634,184.138,spotify:track:0DrFL4UAerLseMvbDvRU7l,243267
20048,0.853,0.595,-9.644,0.233,0.0712,0.059,0.613,194.466,spotify:track:41YrEBYeFM6fYf1ygakTlm,267865
20049,0.8079999999999999,0.617,-9.32,0.442,0.113,0.7340000000000001,0.632,149.96200000000002,spotify:track:74lnM5V6ecvoTPV0fvptx9,166400
20050,0.765,0.574,-8.456,0.31,0.0585,0.22,0.606,140.017,spotify:track:2PCKWNZYcwyFKd4lVRWE8k,147413
20051,0.721,0.508,-7.496,0.3939999999999999,0.317,0.153,0.457,159.911,spotify:track:5R2rsbwCDXORX2tLfprRmM,166343
20052,0.926,0.444,-9.024,0.254,0.206,0.124,0.389,140.085,spotify:track:6RiMRVxOiEYd4QSu1cxrls,236587
20053,0.65,0.509,-6.106,0.322,0.0893,0.145,0.364,177.696,spotify:track:5uOXJ6ohLn2V3FRxoFrkgs,188764
20054,0.593,0.0668,-15.268,0.0722,0.949,0.1939999999999999,0.19,204.912,spotify:track:5JgtpvAwQettRcIIcLRAA4,76974
20055,0.748,0.569,-8.917,0.205,0.25,0.1669999999999999,0.412,141.006,spotify:track:0UILvu6dBtLAlkUAIzHmmd,273120
20056,0.45,0.332,-11.524,0.0355,0.223,0.113,0.0636,119.914,spotify:track:3ND82YO0h3Q35zQks4OhY1,129730
20057,0.7190000000000001,0.716,-5.334,0.3829999999999999,0.00946,0.667,0.426,129.985,spotify:track:4vGMjtoUnkOsoRn1CjLdgj,194977
20058,0.7559999999999999,0.867,-3.626,0.162,0.155,0.33,0.6659999999999999,129.983,spotify:track:3gZQk9T3uujQhqaNO7FZbZ,156780
20059,0.7290000000000001,0.705,-7.27,0.396,0.2269999999999999,0.109,0.626,183.164,spotify:track:23RJg00mFONjIqYML6mtsE,253307
20060,0.735,0.6829999999999999,-7.752999999999999,0.174,0.209,0.107,0.494,192.504,spotify:track:0YvyR6uf4l3czTKaQiP7hV,249000
20061,0.816,0.868,-3.06,0.3,0.327,0.0391,0.8590000000000001,176.11,spotify:track:04EXj02fD1HNyxnINHrolZ,211573
20062,0.5670000000000001,0.603,-9.217,0.1689999999999999,0.129,0.221,0.446,104.995,spotify:track:2y2Vyk0YpAUrLMcfPrP5wN,156559
20063,0.758,0.531,-9.617,0.406,0.377,0.15,0.5870000000000001,168.134,spotify:track:4i4P1ACAeWcyJTxQSd0prx,267440
20064,0.359,0.367,-7.684,0.0335,0.738,0.0736,0.104,166.662,spotify:track:6jy12gDerHRUSwiEhfs9C6,175453
20065,0.479,0.897,-3.141,0.447,0.0254,0.0921,0.7390000000000001,178.352,spotify:track:6oVad5drpRMMgPkvvErVIW,116712
20066,0.83,0.631,-4.949,0.296,0.126,0.12,0.358,129.02100000000002,spotify:track:64iGsv4HCPe1etCz0y3GvQ,125557
20067,0.6859999999999999,0.792,-6.252000000000001,0.308,0.0884,0.215,0.693,192.278,spotify:track:0iLfMB2S2ilazjeFH91NiT,141875
20068,0.754,0.8079999999999999,-4.238,0.1939999999999999,0.0109,0.0829,0.657,171.96400000000003,spotify:track:3qZuUqkdZIIbG3CLFidV2c,195351
20069,0.782,0.584,-8.349,0.242,0.2019999999999999,0.157,0.51,184.99,spotify:track:2u5gWhjqms0I2riefPN1k7,181760
20070,0.759,0.73,-7.985,0.0516,0.145,0.11,0.74,115.007,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,268434
20071,0.893,0.6509999999999999,-8.647,0.367,0.0995,0.371,0.6,105.835,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,253580
20072,0.7759999999999999,0.711,-9.483,0.4679999999999999,0.231,0.418,0.494,178.03799999999998,spotify:track:5flr2BflisyTAvGxlfnP4C,207707
20073,0.7290000000000001,0.619,-6.797999999999999,0.386,0.204,0.0948,0.649,176.04,spotify:track:2ouC5Zp9p98n6kAsXarudl,207693
20074,0.74,0.7829999999999999,-6.403,0.298,0.208,0.27,0.779,186.374,spotify:track:6fv8qrWMteFmNGzU6Jo0E4,347373
20075,0.914,0.3939999999999999,-10.239,0.365,0.1889999999999999,0.0982,0.427,183.008,spotify:track:7y5zXpTN4J7K0PngQYa655,257747
20076,0.718,0.488,-12.136,0.1969999999999999,0.276,0.667,0.669,184.118,spotify:track:6pvd8OBnYlV6FqskUOvWlx,253373
20077,0.52,0.87,-2.108,0.257,0.286,0.432,0.747,184.63,spotify:track:4GP5iTBe9vFezR7ZCNGQ3N,218773
20078,0.774,0.537,-6.899,0.297,0.679,0.173,0.5489999999999999,153.878,spotify:track:0ror2i7yC3O4iqS1Fmvhtb,185000
20079,0.677,0.497,-8.064,0.303,0.365,0.12,0.461,172.16400000000002,spotify:track:2Mm9FCqnjH9k6JfOvr3Hg7,190605
20080,0.8079999999999999,0.693,-8.559,0.2689999999999999,0.3289999999999999,0.081,0.218,110.089,spotify:track:0Nklf6pyZFbkQZFX8fCkfC,111856
20081,0.68,0.687,-8.56,0.324,0.1,0.214,0.7859999999999999,190.228,spotify:track:74dSnisQPDjL5Sjd6MEjX6,257764
20082,0.8740000000000001,0.63,-3.585,0.298,0.0578,0.0582,0.7170000000000001,190.0,spotify:track:4AE7Lj39VnSZNOmGH2iZaq,281600
20083,0.836,0.799,-7.051,0.231,0.196,0.105,0.78,184.01,spotify:track:3iKZJnZqHL42a2768OHNNZ,145707
20084,0.802,0.616,-9.74,0.7120000000000001,0.7140000000000001,0.0929,0.606,183.788,spotify:track:4UoB59D0giPmZaPlGQVYpw,206811
20085,0.6859999999999999,0.195,-15.136,0.151,0.841,0.0816,0.129,105.99,spotify:track:0CvaOecRnYE1fyErhpXgbK,167993
20086,0.861,0.56,-9.974,0.299,0.148,0.439,0.634,176.59799999999998,spotify:track:0yf6ORR6kV4iEn6T78XKbZ,260200
20087,0.525,0.461,-10.689,0.35,0.1159999999999999,0.077,0.347,188.002,spotify:track:6vcSvl00zyDwgtdPxhX1OL,321640
20088,0.688,0.484,-9.865,0.036,0.186,0.345,0.531,177.65,spotify:track:26ACAjtqWSx8LDY6SSe0Zb,187453
20089,0.7909999999999999,0.541,-6.751,0.354,0.0864,0.36,0.841,187.34,spotify:track:2uWMj52ImAeeGQFJmVlU5H,229227
20090,0.8059999999999999,0.525,-13.166,0.325,0.149,0.297,0.473,191.734,spotify:track:5Pcrqu7vcT231wJhOV31al,327973
20091,0.599,0.594,-9.324,0.449,0.3929999999999999,0.118,0.794,194.078,spotify:track:45SaO3LHZfHZFZbVyAHOCG,294360
20092,0.593,0.8590000000000001,-6.209,0.311,0.1989999999999999,0.307,0.785,173.81599999999997,spotify:track:2tfci50oCVGRWTcUjT8cUt,272627
20093,0.467,0.914,-2.944,0.29,0.473,0.6920000000000001,0.964,173.958,spotify:track:4vtohpLhudwQh5q1ESJZ45,238652
20094,0.8759999999999999,0.573,-3.764,0.431,0.294,0.121,0.7559999999999999,184.472,spotify:track:4FI0rdztOAYJZMupujL5Gp,205453
20095,0.924,0.74,-1.2990000000000002,0.0774,0.0827,0.163,0.621,133.974,spotify:track:7iXF2W9vKmDoGAhlHdpyIa,222293
20096,0.865,0.884,-2.435,0.138,0.121,0.102,0.7879999999999999,190.646,spotify:track:2sXaZphe2LlqAyZVKvHbU1,222320
20097,0.236,0.498,-7.688,0.0409999999999999,0.0204,0.469,0.187,150.254,spotify:track:15BhtSbMbwNzTUkzVTZ0VB,166664
20098,0.373,0.575,-4.563,0.038,0.792,0.0563,0.0583,152.218,spotify:track:7k5oACgW2Uk2ygjL2VJR9L,124556
20099,0.8859999999999999,0.591,-12.323,0.254,0.255,0.213,0.828,203.246,spotify:track:2wS1PObRyCywHdmog5eOWW,233440
20100,0.868,0.424,-14.047,0.3289999999999999,0.0913,0.161,0.755,175.22799999999998,spotify:track:6zrsmzrMoxNkXEQLubCWtA,238893
20101,0.728,0.467,-7.394,0.0501,0.527,0.0416,0.584,203.072,spotify:track:3uJ8zHRASayItvcSRh8TIm,198533
20102,0.367,0.472,-11.902,0.0689,0.195,0.0874,0.7609999999999999,179.68599999999998,spotify:track:0scrtPmtlIVwwk9s4LXJ8n,146627
20103,0.562,0.7140000000000001,-7.936,0.18,0.539,0.703,0.509,151.974,spotify:track:13KbVZat4zUlwWDrdM4F1R,179040
20104,0.53,0.688,-7.482,0.1689999999999999,0.0335,0.0886,0.389,175.13,spotify:track:7ImGFwpCuTLxsK9QvfMwcX,209377
20105,0.57,0.5529999999999999,-9.137,0.665,0.557,0.375,0.828,175.55900000000003,spotify:track:3Mz4AoWIedMfzCib1LYwMZ,346667
20106,0.426,0.6679999999999999,-6.651,0.1119999999999999,0.693,0.267,0.5670000000000001,161.724,spotify:track:0dTOlJT6ilV6w2J6WdwXKh,144573
20107,0.503,0.5760000000000001,-9.227,0.3879999999999999,0.1369999999999999,0.145,0.862,186.826,spotify:track:6l3Bcu6R6Nx3h25l87gV5c,159480
20108,0.37,0.6629999999999999,-8.216000000000001,0.208,0.372,0.428,0.733,163.47799999999998,spotify:track:2SDwSIKuqIuKUMolXTlaoC,206173
20109,0.484,0.66,-11.224,0.146,0.079,0.3329999999999999,0.588,176.83599999999998,spotify:track:6mBbycgdWgHMPNyJLCEoW6,239787
20110,0.546,0.599,-10.094,0.516,0.1669999999999999,0.205,0.605,191.336,spotify:track:1ZYQ5epbKKQ6gj41oPxtxW,116653
